Id;Label;Genres;Netflix_original;Nombre_occurrence
318960;Tonnerre de feu;Films policiers,Policiers d'action,Films d'action;False;1
60026139;Les larmes du soleil;Films sur l'armée,Films d'action;False;1
70101535;Les Proscrits;Suédois,Films inspirés d'une pièce de théâtre,Drames,Films romantiques,Films d'époque;False;1
70140358;Arrested Development;Sitcoms,Séries comiques,Séries US;True;1
70158330;Star Trek: Deep Space Nine;Séries SF,Séries d'action et d'aventure,Séries US;False;2
70171946;Heartland;Séries dramatiques,Séries pour la famille à voir ensemble,Canadien,Séries inspirées de livres;False;1
70172485;Victorious;Pour enfants,Sitcoms,Séries comiques;False;1
70173047;Premium Rush;Films policiers,Policiers d'action,Films d'action;False;1
70178217;House of Cards;Séries politiques,Séries US,Thrillers TV;True;3
70178639;Jumping the Broom;Comédies romantiques,Films comiques,Films romantiques;False;1
70187741;RuPaul's Drag Race;Téléréalité avec concours,Téléréalité,Séries US;True;1
70205014;Ouran Host Club : Le lycée de la séduction;Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise,Animes sur l'école;False;1
70205672;La reine du sud;Mexicain,Séries inspirées de livres,Thrillers TV;True;4
70218677;Think Like a Man;Comédies romantiques,Films comiques,Films romantiques,Films inspirés de livres;False;1
70242311;Orange Is the New Black;Séries inspirées de livres,Séries comiques,Séries US,Séries inspirées de faits réels;True;8
70254945;Barbara;Danois,Drames,Films romantiques,Films inspirés de livres,Films d'époque;False;3
70254959;The Greatest Thing;Norvégien,Drames,Films romantiques,Films inspirés de livres,Films d'époque;False;1
70264888;Black Mirror;Britannique,Séries SF,Thrillers TV;True;4
70281312;Blacklist;Séries policières,Séries US,Thrillers TV;False;1
70285581;Outlander;Séries politiques,Séries inspirées de livres,Séries d'action et d'aventure,Séries US,Séries fantastiques;True;6
70295578;Méchant, Kurt !;Norvégien,Films comiques,Films inspirés de livres,Films d'animation;False;1
70297439;Pokémon, la série : La ligue indigo;Pour enfants,Japonais,Anime inspiré d'un jeu vidéo,Séries d'animation japonaise;False;1
70300800;BoJack Horseman;Sitcoms,Séries comiques,Séries US;True;3
70301585;'71;Britannique,Films sur l'armée,Films indépendants,Films d'action;False;1
70302482;Borgen, une femme au pouvoir;Séries politiques,Séries dramatiques,Danois,Séries scandinaves,Séries dramatiques sociales;False;1
70305883;Marco Polo;Séries d'action et d'aventure,Films d'époque,Séries US;True;1
80000770;Making a Murderer;Séries policières,Séries documentaires,Docus société et culture,Séries US,Documentaires inspirés de crimes réels;True;2
80002479;Peaky Blinders;Séries dramatiques,Britannique,Films d'époque;True;5
80008187;Please Like Me;Australien,Séries comiques;False;1
80008434;Z Nation;Séries SF,Séries comiques,Séries d'action et d'aventure,Séries US,Séries d'épouvante;False;2
80010655;Bloodline;Séries d'intrigue,Séries US,Thrillers TV;True;1
80017537;Grace et Frankie;Sitcoms,Séries comiques,Séries US;True;4
80019503;BoJack Horseman Christmas Special: Sabrina's Christmas Wish;Sitcoms,Séries comiques,Séries US;True;1
80021955;Better Call Saul;Séries dramatiques,Séries US;True;4
80025172;Narcos;Séries d'action et d'aventure,Séries US,Thrillers TV,Séries inspirées de faits réels;True;6
80025384;Unbreakable Kimmy Schmidt;Sitcoms,Séries comiques,Séries US;True;4
80025601;The Get Down;Séries dramatiques,Culture Hip-hop,Séries US;True;1
80025678;The Crown;Séries politiques,Séries dramatiques,Britannique,Séries inspirées de faits réels;True;8
80025744;Sense8;Séries SF,Séries US,Thrillers TV;True;8
80028732;F is for Family;Sitcoms,Séries comiques,Séries US;True;2
80029520;Doctor Stranger;Séries médicales,Séries dramatiques romantiques,Séries dramatiques,Coréen,Séries inspirées de livres;False;1
80036407;Le cœur a ses raisons;Séries dramatiques,Séries pour la famille à voir ensemble,Séries inspirées de livres,Films d'époque,Séries US;False;3
80037677;Naruto the Last : Le film;Anime d'action,Japonais,Anime romantique,Films romantiques,Films d'animation;False;1
80039394;Dragons : Par delà les rives;Pour enfants,Séries pour la famille à voir ensemble,Séries inspirées de livres,Dessins animés;True;1
80039905;Nice Guy;Séries dramatiques romantiques,Séries dramatiques,Coréen;False;1
80039906;Master's Sun;Coréen,Séries comiques,Séries comiques romantiques,Séries d'épouvante;False;1
80039909;I Can Hear Your Voice;Séries dramatiques romantiques,Séries dramatiques,Séries judiciaires,Coréen,Séries policières;False;2
80044545;Beasts of No Nation;Films sur l'armée,Drames,Films indépendants,Films inspirés de livres,Drames primés;True;1
80044950;The OA;Séries SF,Séries d'intrigue,Séries US,Thrillers TV;True;3
80049714;Master of None;Séries comiques,Séries US;True;2
80049832;Notre planète;Séries pour la famille à voir ensemble,Britannique,Documentaires nature et écologie,Émissions sciences et nature,Docus sciences et nature;True;1
80050063;The Seven Deadly Sins;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;True;2
80051137;La fête à la maison : 20 ans après;Sitcoms,Séries pour la famille à voir ensemble,Séries comiques,Séries US;True;2
80052669;No Game, No Life;Anime SF et fantastique,Japonais,Animes inspirés de light novels,Séries d'animation japonaise;False;1
80057281;Stranger Things;Séries SF,Séries pour ados,Séries US,Séries d'épouvante;True;7
80057918;Lucifer;Séries policières,Séries US,Séries fantastiques,Séries inspirées de B.D.;True;5
80057968;Glitter Force;Pour enfants,Séries d'animation japonaise,Dessins animés;True;1
80066429;Ingobernable;Séries politiques,Séries dramatiques,Mexicain;True;1
80071227;Mr Wolff;Films d'action;False;1
80074249;The Last Kingdom;Britannique,Séries inspirées de livres,Séries d'action et d'aventure,Films d'époque;True;6
80081705;Iris;Séries politiques,Coréen,Séries inspirées de livres,Séries d'action et d'aventure,Thrillers TV;False;2
80082242;La femme la plus détestée d'Amérique;Drames,Films d'époque,Films inspirés de faits réels,Drames sociaux;True;2
80083594;Marco Polo: One Hundred Eyes;Séries d'action et d'aventure,Films d'époque,Séries US,Séries inspirées de faits réels;True;1
80084447;Shadowhunters: The Mortal Instruments;Séries SF,Séries inspirées de livres,Séries pour ados,Séries US,Séries d'épouvante;True;7
80091742;Last Chance U;Séries documentaires,Docus société et culture,Séries US;True;1
80092878;Good Morning Call;Japonais,Séries pour ados,Séries comiques,Séries comiques romantiques,Séries inspirées de mangas;True;3
80094273;Rebellion;Séries politiques,Séries dramatiques,Irlandais,Films d'époque;True;3
80094728;Marcella;Britannique,Séries policières,Thrillers TV;True;1
80095241;Castlevania;Anime d'action,Anime inspiré d'un jeu vidéo,Séries d'animation japonaise,Anime d'horreur,Séries US;True;1
80095411;Gypsy;Séries dramatiques,Séries US;True;3
80095532;Au fil des jours;Sitcoms,Séries pour la famille à voir ensemble,Séries comiques,Séries US;True;1
80095697;Désenchantée;Séries comiques,Séries d'action et d'aventure,Séries US,Séries fantastiques;True;5
80095815;Santa Clarita Diet;Séries comiques,Séries US,Séries d'épouvante;True;1
80096545;Roman Empire;Séries dramatiques,Documentaires historiques,Séries documentaires,Docus société et culture,Séries US;True;1
80097140;Altered Carbon;Séries SF,Séries inspirées de livres,Séries d'action et d'aventure,Séries policières,Séries US;True;3
80097141;Godless;Séries dramatiques,Séries US;True;1
80099656;Frontier;Séries dramatiques,Canadien,Séries d'action et d'aventure,Films d'époque;True;1
80100172;Dark;Allemand,Séries SF,Séries d'intrigue,Séries policières,Thrillers TV;True;2
80100929;Les Demoiselles du téléphone;Séries dramatiques romantiques,Séries dramatiques,Espagnol,Films d'époque;True;14
80103417;Toi, moi et elle;Séries comiques,Séries comiques romantiques,Séries US;True;2
80104198;Perdus dans l'espace;Séries pour la famille à voir ensemble,Séries d'action et d'aventure,Séries US;True;4
80106743;Kevin Hart: What Now?;Stand-up;True;1
80107989;La colline aux lapins;Séries dramatiques,Séries pour la famille à voir ensemble,Britannique,Séries inspirées de livres,Séries d'action et d'aventure;True;1
80108495;Glitch;Australien,Séries d'intrigue,Séries d'épouvante;True;1
80113612;Fauda;Israélien,Séries d'action et d'aventure,Thrillers TV;True;1
80113647;Designated Survivor;Séries politiques,Séries US,Thrillers TV;True;4
80113701;The Good Place;Sitcoms,Séries comiques,Séries US;True;3
80114804;Cosmos Laundromat: First Cycle;Néerlandais,Films d'animation;False;1
80114988;GLOW;Séries comiques,Séries US;True;2
80115328;Le Seigneur de Bombay;Indien,Séries inspirées de livres,Séries d'intrigue,Séries policières,Thrillers TV;True;1
80116922;Inside the World’s Toughest Prisons;Britannique,Séries documentaires;True;1
80117038;Big Mouth;Sitcoms,Séries comiques,Séries US;True;3
80117470;13 Reasons Why;Séries dramatiques,Séries inspirées de livres,Séries pour ados,Séries d'intrigue,Séries US;True;5
80117552;Ozark;Séries US,Thrillers TV;True;4
80117555;Seven Seconds;Séries dramatiques,Séries policières,Séries US,Séries dramatiques sociales;True;2
80117803;Comment élever un super-héros;Pour enfants,Séries pour la famille à voir ensemble,Séries inspirées de B.D.;True;2
80117809;On My Block;Séries pour ados,Séries comiques,Séries comiques romantiques,Séries US;True;2
80119234;Bright;Films policiers,Policiers d'action,Films d'action;True;1
80119411;Captive;Séries dramatiques,Canadien,Séries inspirées de livres,Films d'époque;True;1
80119426;Dirk Gently, détective holistique;Séries SF,Séries inspirées de livres,Séries d'intrigue,Séries comiques,Séries d'action et d'aventure;True;3
80121387;Elisa et Marcela;Espagnol,Films LGBTQ+,Drames,Films romantiques,Films d'époque;True;5
80124522;Maniac;Séries SF,Séries comiques,Séries US;True;1
80124680;Gad Elmaleh Part en Live;Français,Stand-up;True;1
80130521;Amandine Malabul, sorcière maladroite;Pour enfants,Britannique,Séries inspirées de livres;True;1
80133042;El Chapo;Séries d'action et d'aventure,Séries US,Thrillers TV;True;2
80133311;Riverdale;Séries dramatiques,Séries pour ados,Séries d'intrigue,Séries US,Séries inspirées de B.D.;True;6
80133922;Hitting the Apex;Films documentaires;False;1
80134695;Zoe et Raven;Pour enfants,Séries pour la famille à voir ensemble,Britannique;True;2
80135414;The Mist;Séries SF,Séries inspirées de livres,Séries US,Séries d'épouvante;True;4
80136311;Anne with an E;Séries dramatiques,Séries pour la famille à voir ensemble,Canadien,Séries inspirées de livres,Séries pour ados;True;2
80140955;Greenleaf;Séries dramatiques,Séries US;True;3
80141172;The Guardians of Justice;Séries SF,Séries d'intrigue,Séries comiques,Séries d'action et d'aventure,Séries US;True;3
80142058;Naked;Comédies romantiques,Films comiques,Films romantiques;True;1
80148162;The Night Comes for Us;Indonésien,Films sur les arts martiaux,Films d'action;True;1
80148535;Dark Crystal : Le temps de la résistance;Séries politiques,Séries pour la famille à voir ensemble,Séries d'action et d'aventure,Séries US,Séries fantastiques;True;1
80149594;Kordugum;Séries dramatiques romantiques,Séries dramatiques,Turc;False;2
80150507;La Cathédrale de la mer;Séries dramatiques,Espagnol,Séries inspirées de livres,Films d'époque;True;2
80152350;Neo Yokio;Séries pour ados,Séries comiques,Séries US,Séries fantastiques;True;1
80153467;Unbelievable;Séries dramatiques,Séries policières,Séries US,Séries inspirées de faits réels;True;5
80154610;The Rain;Danois,Séries SF,Séries pour ados,Séries scandinaves,Thrillers TV;True;1
80156387;L'école des petites sorcières;Anime SF et fantastique,Séries pour la famille à voir ensemble,Japonais,Séries d'animation japonaise;True;1
80159955;Force 2;Indien,Films en hindi,Films de Bollywood,Films d'espionnage,Films d'action;False;1
80160037;Queer Eye;Téléréalité,Séries US,Style de vie;True;1
80160935;La casa de las flores;Mexicain,Séries comiques;True;3
80160994;Les goûts et les couleurs;Français,Comédies romantiques,Films LGBTQ+,Films comiques,Films romantiques;True;1
80165247;72 animaux dangereux en Amérique latine;Australien,Documentaires nature et écologie,Émissions sciences et nature,Docus sciences et nature,Séries documentaires;True;2
80167499;Chris Rock: Selective Outrage;Stand-up;True;1
80168029;Dans la peau du loup;Espagnol,Drames,Films d'époque;True;1
80168068;Love Alarm;Séries dramatiques romantiques,Séries dramatiques,Coréen,Séries pour ados,Dramas coréens inspirés de webtoons;True;4
80168079;Icare;Films documentaires,Documentaires inspirés de crimes réels;True;2
80169498;Call Me by Your Name;Italien,Films LGBTQ+,Drames,Films indépendants,Films romantiques;False;2
80170187;Gad Elmaleh: American Dream;Stand-up;True;1
80171965;Dave Chappelle;Séries comiques,Stand-up,Séries US;True;1
80172145;Diablero;Mexicain,Séries inspirées de livres,Thrillers TV,Séries d'épouvante,Séries fantastiques;True;1
80172949;Kingdom;Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;False;2
80173623;Somewhere Between;Séries d'intrigue,Séries US,Thrillers TV;True;1
80174608;Love, Death & Robots;Séries SF,Séries d'action et d'aventure,Séries US,Thrillers TV,Séries d'épouvante;True;5
80174687;Kevin Hart: Irresponsible;Stand-up;True;1
80175351;Gambling school;Japonais,Animation d'intrigue et thriller,Séries d'animation japonaise,Anime dramatique,Animes sur l'école;True;2
80175685;The Standups;Séries comiques,Stand-up,Séries US;True;1
80176893;Good Doctor;Séries médicales,Séries dramatiques,Séries US,Séries dramatiques sociales;False;1
80177342;Good Girls;Séries comiques,Séries US;True;4
80177416;Unsolved;Musique,Séries dramatiques,Séries inspirées de livres,Culture Hip-hop,Séries policières;True;7
80177458;Snowpiercer;Séries politiques,Séries SF,Séries d'action et d'aventure,Séries US,Thrillers TV;True;5
80177776;Naam Shabana;Indien,Films en hindi,Films de Bollywood,Films d'action;False;1
80177803;Barons de la drogue;Séries documentaires,Séries US,Documentaires inspirés de crimes réels;True;1
80178151;The Spy;Séries politiques,Séries inspirées de livres,Thrillers TV,Séries inspirées de faits réels;False;1
80178687;Black Lightning;Séries SF,Séries d'action et d'aventure,Séries US,Séries inspirées de B.D.;True;7
80178726;Dope;Séries documentaires,Séries US,Documentaires inspirés de crimes réels;True;1
80179190;Mes premières fois;Séries pour ados,Séries comiques,Séries US;True;2
80179394;Dynastie;Séries dramatiques,Séries US,Séries dramatiques sociales;True;6
80179831;JoJo's Bizarre Adventure;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;True;2
80179905;Insatiable;Séries pour ados,Séries comiques,Séries US;True;5
80180171;Kingdom;Séries politiques,Coréen,Séries d'action et d'aventure,Films d'époque,Dramas coréens inspirés de webtoons;True;10
80182123;Violet Evergarden;Anime SF et fantastique,Japonais,Animes inspirés de light novels,Anime romantique,Séries d'animation japonaise;True;1
80186863;Umbrella Academy;Séries SF,Séries d'action et d'aventure,Séries US,Séries inspirées de B.D.;True;6
80186926;SAINT SEIYA : Les Chevaliers du Zodiaque;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;True;1
80187302;Stranger;Coréen,Séries policières,Thrillers TV;True;2
80188348;Who Are You: School 2015;Séries dramatiques romantiques,Séries dramatiques,Coréen,Séries pour ados,Séries d'intrigue;False;6
80188354;Oh My Venus;Coréen,Séries comiques,Séries comiques romantiques;False;1
80188730;The K2;Séries politiques,Coréen,Séries d'action et d'aventure;False;1
80189221;The Haunting of Hill House;Séries inspirées de livres,Séries d'intrigue,Séries US,Séries d'épouvante;True;1
80189586;Si j'étais un animal;Pour enfants,Documentaires nature et écologie,Émissions sciences et nature,Éducatif jeunesse,Docus sciences et nature;False;1
80189630;Une femme de tête;Comédies romantiques,Drames,Films comiques,Films romantiques,Films inspirés de livres;True;1
80189631;America : Le film;Satires,Films comiques,Films d'animation,Films d'action;True;1
80189653;Ricky Gervais: Humanity;Britannique,Stand-up;True;1
80189685;The Witcher;Séries inspirées de livres,Séries d'action et d'aventure,Séries US,Séries fantastiques;True;7
80189829;The Protector;Turc,Séries inspirées de livres,Séries d'action et d'aventure,Thrillers TV,Séries fantastiques;True;6
80190097;13 Novembre : Fluctuat Nec Mergitur;Séries documentaires,Docus société et culture,Séries US,Documentaires inspirés de crimes réels;True;2
80191522;Paradise Police;Séries comiques,Séries US;True;2
80192098;La casa de papel;Espagnol,Séries policières,Thrillers TV;True;7
80192187;Triple frontière;Films d'action;True;1
80194956;La disparition de Maddie McCann;Séries policières,Séries documentaires,Séries US,Documentaires inspirés de crimes réels;True;1
80195357;Cannon Busters;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de B.D.;True;2
80196382;The A List;Séries dramatiques,Séries pour la famille à voir ensemble,Britannique,Séries pour ados,Séries d'intrigue;True;1
80196789;Bird Box;Films SF,Thrillers,Films inspirés de livres;True;1
80197526;Sex Education;Britannique,Séries pour ados,Séries comiques;True;5
80197619;Proud Mary;Films d'action;False;1
80197889;WHAT / IF;Séries US,Thrillers TV;True;2
80197912;Beyond Stranger Things;Talk-shows,Séries SF,Séries pour ados,Séries US;True;3
80197989;The Society;Séries dramatiques,Séries pour ados,Séries US;True;1
80198137;Tuca & Bertie;Séries comiques,Séries US;True;1
80198505;Aggretsuko;Japonais,Séries d'animation japonaise;True;3
80198673;Ada Twist, la scientifique;Pour enfants,Séries inspirées de livres,Grandir en musique,Éducatif jeunesse,Dessins animés;True;1
80198991;Workin' Moms;Sitcoms,Canadien,Séries comiques;True;2
80199393;Cursed : La rebelle;Britannique,Séries inspirées de livres,Séries pour ados,Séries d'action et d'aventure,Séries fantastiques;True;3
80200047;Le garçon qui dompta le vent;Films pour la famille,Drames pour la famille,Drames,Films indépendants,Films inspirés de livres;True;1
80200549;Dans leur regard;Séries dramatiques,Séries US,Séries inspirées de faits réels,Séries dramatiques sociales;True;7
80200571;The Highwaymen;Films policiers,Drames,Films d'époque,Films inspirés de faits réels;True;1
80200575;Alice in Borderland;Japonais,Séries SF,Séries d'action et d'aventure,Thrillers TV,Séries inspirées de mangas;True;7
80200942;Élite;Espagnol,Séries pour ados,Séries d'intrigue,Thrillers TV;True;8
80201590;Spinning Out;Séries dramatiques,Séries US;True;2
80202133;Nightflyers;Séries SF,Séries inspirées de livres,Séries US,Séries d'épouvante;True;4
80202258;Northern Rescue;Séries dramatiques,Séries US;True;1
80202283;I AM A KILLER;Britannique,Séries documentaires,Documentaires inspirés de crimes réels;True;2
80202462;Self Made : D'après la vie de Madam C.J. Walker;Séries dramatiques,Séries US;True;2
80203144;The Last Dance;Séries documentaires,Docus société et culture,Séries US;True;2
80204451;BAKI;Anime d'action,Japonais,Séries d'animation japonaise,Anime sportifs,Séries inspirées de mangas;True;1
80204465;Project Power;Films SF,Films policiers,Policiers d'action,Films d'action;True;1
80204890;Formula 1 : Pilotes de leur destin;Britannique,Séries documentaires;True;2
80205594;La Frontière verte;Colombien,Séries policières,Thrillers TV;True;2
80205595;L'éternelle sorcière;Colombien,Séries inspirées de livres,Séries pour ados,Séries comiques,Séries fantastiques;True;1
80206099;Le Serpent;Britannique,Thrillers TV,Séries inspirées de faits réels;True;3
80207033;Cowboy Bebop;Musique,Séries SF,Séries d'action et d'aventure,Séries US;True;1
80207506;La Voie de la justice;Drames,Films inspirés de livres,Films inspirés de faits réels,Drames sociaux,Drames primés;False;1
80209129;The School Nurse Files;Coréen,Séries inspirées de livres,Séries fantastiques;True;1
80209184;Freud;Autrichien,Séries d'intrigue,Films d'époque,Séries policières,Thrillers TV;True;3
80210920;The Mother;Films d'action;True;3
80211136;Secret City;Séries politiques,Australien,Séries inspirées de livres,Séries d'intrigue,Thrillers TV;True;2
80211563;Les Chroniques de San Francisco;Séries dramatiques,Séries inspirées de livres,Séries US;True;3
80211572;Monarca;Séries dramatiques,Mexicain,Séries dramatiques sociales;True;4
80211686;Grand Army;Séries dramatiques,Séries pour ados,Séries US;True;2
80211991;You;Séries inspirées de livres,Séries US,Thrillers TV;True;3
80212986;Valeria;Espagnol,Séries inspirées de livres,Séries comiques,Séries comiques romantiques;True;2
80213024;Dany de Boon : Des Hauts De France;Français,Stand-up;True;1
80213115;Les meurtres d'Alcàsser;Espagnol,Documentaires biographiques,Séries policières,Séries documentaires,Documentaires inspirés de crimes réels;True;1
80213288;Les envolées;Séries dramatiques,Mexicain;True;1
80213445;Ratched;Séries médicales,Séries inspirées de livres,Séries US,Thrillers TV,Séries d'épouvante;True;1
80213803;James Acaster: Repertoire;Britannique,Séries comiques,Stand-up;True;1
80214405;A Korean Odyssey;Coréen,Séries inspirées de livres,Séries fantastiques;True;4
80214512;Away;Séries SF,Séries inspirées de livres,Séries US;True;1
80214886;Paranormal;Séries du Moyen-Orient,Égyptien,Séries inspirées de livres,Séries d'épouvante,Séries fantastiques;True;1
80216200;Kate;Films d'action;True;1
80216665;Rhythm + Flow;Musique,Téléréalité avec concours,Culture Hip-hop,Téléréalité,Séries US;True;2
80217315;Sintonia;Musique,Séries dramatiques,Brésilien,Séries pour ados;True;1
80217669;Top Boy;Séries dramatiques,Britannique;True;3
80217689;Fary Is the New Black;Français,Stand-up;True;2
80217818;Disparitions : La course contre la montre;Séries policières,Séries documentaires,Séries US,Documentaires inspirés de crimes réels;True;5
80218104;Sebastian Maniscalco: Stay Hungry;Stand-up;True;1
80218200;Titans;Séries SF,Séries d'action et d'aventure,Séries US,Séries inspirées de B.D.;True;6
80218634;Super Drags;Brésilien,Séries comiques;True;2
80218885;L'École du Bien et du Mal;Films pour la famille,Films pour ados;True;2
80219707;Dead to Me;Séries comiques,Séries US;True;2
80220541;Poursuis tes rêves;Pour enfants,Argentin,Séries pour ados,Grandir en musique;True;1
80220816;Jinn;Séries du Moyen-Orient,Jordanien,Séries pour ados,Thrillers TV,Séries fantastiques;True;3
80221207;Nicky Jam: El Ganador;Musique,Séries dramatiques,Colombien;True;1
80221644;October Faction;Séries pour ados,Séries d'action et d'aventure,Séries US,Séries d'épouvante,Séries fantastiques;True;2
80222157;Grégory;Français,Séries documentaires,Documentaires inspirés de crimes réels;True;3
80222720;Vampires;Français,Séries inspirées de livres,Séries pour ados,Séries d'épouvante,Séries fantastiques;True;2
80222802;Archive 81;Séries SF,Séries d'intrigue,Séries US,Séries d'épouvante;True;4
80222934;L'Écuyer du Roi;Séries pour la famille à voir ensemble,Séries inspirées de livres,Séries d'action et d'aventure,Séries fantastiques;True;1
80223052;Polar;Canadien,Films d'action;True;1
80223108;Selling Sunset;Téléréalité,Séries US,Style de vie;True;1
80223989;Les nouvelles aventures de Sabrina;Séries pour ados,Séries US,Séries d'épouvante,Séries fantastiques,Séries inspirées de B.D.;True;3
80225917;Ricky Gervais: SuperNature;Britannique,Stand-up;True;2
80226168;The Lady in Dignity;Coréen,Séries d'intrigue,Thrillers TV;False;1
80228274;Karakai Jouzu no Takagi-san;Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise,Animes sur l'école;True;1
80230018;Rouge Éclipse;Japonais,Séries pour ados,Thrillers TV,Séries inspirées de mangas;True;1
80230265;Histoire d'un crime : Colosio;Séries politiques,Mexicain,Thrillers TV,Séries inspirées de faits réels;True;2
80230399;Tyler Rake;Films inspirés de livres,Films d'action;True;1
80230402;Dave Chappelle: Equanimity & The Bird Revelation;Séries comiques,Stand-up,Séries US;True;1
80230561;Trinkets;Séries dramatiques,Séries inspirées de livres,Séries pour ados,Séries US;True;1
80231373;ULTRAMAN;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;True;1
80231658;Le secret de Nick;Pour enfants,Sitcoms,Séries pour la famille à voir ensemble,Séries comiques;True;1
80232398;La Chronique des Bridgerton;Séries dramatiques romantiques,Séries dramatiques,Séries inspirées de livres,Films d'époque,Séries US;True;8
80232655;Shaft;Films policiers,Films comiques,Policiers d'action,Films d'action;True;1
80232926;Ragnarök;Norvégien,Séries pour ados,Séries d'intrigue,Séries scandinaves,Séries fantastiques;True;4
